track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
N Ao Vivo; 3ApBdeL4AFZwcNHRKsBmSk; Turnê JardimPomar Rio de JaneiroRJ 12 e 13 de Maio de 2017 8 Ao Vivo; 5wIEfjwnI4vx8kAozVqkUJ; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-07-14; 216124; 21; 0.436; 0.506; 0.791; 2.23e-05; 0.395; -5.44; 0.053; 75.734; 4; 
Sou Dela Ao Vivo; 0ozJipJRIUwlH1Lq4bMiCJ; Turnê JardimPomar Rio de JaneiroRJ 12 e 13 de Maio de 2017 8 Ao Vivo; 5wIEfjwnI4vx8kAozVqkUJ; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-07-14; 304921; 22; 0.315; 0.558; 0.913; 0.000237; 0.571; -4.843; 0.0463; 115.073; 4; 
Mantra Ao Vivo; 6kWlheM1kpDNhoBg0Vj4LK; Turnê JardimPomar Rio de JaneiroRJ 12 e 13 de Maio de 2017 8 Ao Vivo; 5wIEfjwnI4vx8kAozVqkUJ; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-07-14; 283702; 18; 0.574; 0.585; 0.764; 0.000184; 0.727; -6.601; 0.0835; 118.06; 4; 
Sutilmente Ao Vivo; 3PoC4dYlrSPeHvkmZ17NIG; Turnê JardimPomar Rio de JaneiroRJ 12 e 13 de Maio de 2017 8 Ao Vivo; 5wIEfjwnI4vx8kAozVqkUJ; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-07-14; 223467; 23; 0.324; 0.451; 0.805; 0.000547; 0.659; -6.301; 0.033; 105.539; 4; 
Por Onde Andei Ao Vivo; 3fkskVtLJzekA7znnUh2jD; Turnê JardimPomar Rio de JaneiroRJ 12 e 13 de Maio de 2017 8 Ao Vivo; 5wIEfjwnI4vx8kAozVqkUJ; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-07-14; 270577; 23; 0.52; 0.517; 0.803; 0.00414; 0.697; -7.342; 0.0455; 156.235; 4; 
O Segundo Sol Ao Vivo; 0KQ8VHJEgdc1SzgYrXThC5; Turnê JardimPomar Rio de JaneiroRJ 12 e 13 de Maio de 2017 8 Ao Vivo; 5wIEfjwnI4vx8kAozVqkUJ; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-07-14; 256128; 20; 0.31; 0.414; 0.802; 0.00456; 0.725; -6.454; 0.0546; 75.703; 4; 
O Mundo É Bão Sebastião Ao Vivo; 3p5gY200GEPEHqRrPZqeOR; Turnê JardimPomar Rio de JaneiroRJ 12 e 13 de Maio de 2017 8 Ao Vivo; 5wIEfjwnI4vx8kAozVqkUJ; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-07-14; 233642; 18; 0.142; 0.447; 0.929; 8.92e-05; 0.764; -4.817; 0.139; 75.16; 4; 
Do Seu Lado Ao Vivo; 768Xe7agI7AVm7etUI1oqI; Turnê JardimPomar Rio de JaneiroRJ 12 e 13 de Maio de 2017 8 Ao Vivo; 5wIEfjwnI4vx8kAozVqkUJ; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-07-14; 261034; 18; 0.16; 0.477; 0.945; 3.4e-05; 0.936; -4.065; 0.113; 75.055; 4; 
Dessa Vez Soundcheck 12052017; 2DYyCFD2rhPv3gpKBhApzh; Turnê JardimPomar Rio de JaneiroRJ 12 e 13 de Maio de 2017 8 Ao Vivo; 5wIEfjwnI4vx8kAozVqkUJ; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-07-14; 195274; 16; 0.747; 0.64; 0.671; 0.032; 0.104; -7.929; 0.0326; 132.548; 4; 
Infernal Ao Vivo; 330mbqzWsAuWy2hBDNOrDz; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 317568; 9; 0.279; 0.581; 0.881; 0.256; 0.219; -6.146; 0.036; 94.959; 4; 
Inimitável Ao Vivo; 00Od0J0Q0gKqIne6lXGEK8; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 231765; 9; 0.208; 0.574; 0.882; 0.000146; 0.316; -5.325; 0.0574; 148.308; 4; 
Marvin Ao Vivo; 77nkqcG5iQQvNc3jWQYvra; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 250410; 12; 0.47; 0.433; 0.789; 5.74e-05; 0.896; -7.352; 0.39; 164.144; 4; 
Lobo Preso em Renda Ao Vivo; 3iuobMwCwMRenXRh1wJD6Y; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 266197; 9; 0.624; 0.472; 0.531; 0.000524; 0.265; -7.406; 0.0775; 122.488; 3; 
Os Cegos do Castelo Ao Vivo; 1pyu7QZYkLNFNAdoXUskrf; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 304128; 13; 0.116; 0.356; 0.725; 0.00538; 0.824; -6.495; 0.0475; 148.048; 4; 
4 de Março Ao Vivo; 6t3m3SXHtWSma3lZWs92Ov; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 300032; 9; 0.479; 0.576; 0.772; 0.0253; 0.485; -7.156; 0.0398; 90.003; 4; 
O Meu Posto Ao Vivo; 35MstzmwWNUE25bkRQ04Ft; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 341418; 9; 0.452; 0.485; 0.611; 0.00874; 0.731; -8.629; 0.0471; 78.153; 4; 
Nos Seus Olhos Ao Vivo; 6thzbhC5bciXZK5ANyQWf9; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 257237; 11; 0.757; 0.329; 0.432; 0.00036; 0.673; -10.357; 0.0395; 83.27; 4; 
Quem Vai Dizer Tchau Ao Vivo; 1VB7SOjKZFKWTqxEy84tB4; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 206677; 10; 0.393; 0.467; 0.668; 0.00773; 0.13; -7.151; 0.0363; 124.079; 4; 
Luz dos Olhos Ao Vivo; 3vYo2j6nBi3oGIznbgrh2f; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 454186; 18; 0.313; 0.371; 0.727; 0.0654; 0.736; -7.579; 0.0465; 78.083; 4; 
Dois Rios Ao Vivo; 5Hm1dFcHmHDu4BjMboFmXx; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 261141; 11; 0.458; 0.56; 0.6; 0.000403; 0.419; -7.1; 0.0268; 73.914; 4; 
Relicário Ao Vivo; 0NEkHlgNJORytfBfoCfDuj; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 299925; 11; 0.402; 0.406; 0.633; 0.00263; 0.116; -6.745; 0.0439; 151.633; 4; 
Pra Você Guardei o Amor Ao Vivo; 6RhdbuGmsGIfhxIgwHeSku; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 280832; 17; 0.698; 0.468; 0.547; 0.00132; 0.66; -8.635; 0.0431; 73.973; 4; 
All Star Ao Vivo; 1C3Qs1iFiIBqLFkStwR8b3; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 328213; 11; 0.757; 0.392; 0.396; 0.53; 0.681; -10.522; 0.0301; 145.131; 4; 
N Ao Vivo; 4aGMt46DOqkdgaCfRJMYG3; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 215530; 12; 0.145; 0.505; 0.646; 0.0153; 0.278; -7.123; 0.0519; 76.486; 4; 
Sou Dela Ao Vivo; 4Px5xhvhFN5umJCfgWVeAm; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 303146; 11; 0.161; 0.568; 0.789; 0.046; 0.518; -6.218; 0.0424; 115.573; 4; 
Mantra Ao Vivo; 59pH5HrFmfhGU8QjP4SRqv; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 284501; 9; 0.335; 0.588; 0.694; 0.00119; 0.924; -7.188; 0.0632; 117.736; 4; 
Por Onde Andei Ao Vivo; 7uicLFPgXcLJRu3iGsUEKO; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 282304; 20; 0.444; 0.528; 0.68; 0.00732; 0.679; -7.74; 0.0344; 151.137; 4; 
O Segundo Sol Ao Vivo; 2qe1ITwRj0dfRQ2J4wHcdV; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 258709; 11; 0.367; 0.424; 0.63; 0.235; 0.0851; -7.65; 0.0321; 73.336; 4; 
Do Seu Lado Ao Vivo; 0KxgymECfwnz3HQhtbtqgL; Turnê JardimPomar SalvadorBA 07Maio2017 7 Ao Vivo; 1EfQLSn24UyK2zql7nCwnt; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-06-02; 267264; 10; 0.0891; 0.409; 0.899; 0.00968; 0.985; -4.95; 0.074; 151.564; 4; 
Infinito Oito Ao Vivo; 6OCAsYgON2USRv7j9toXS7; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 291617; 6; 0.231; 0.377; 0.921; 0.00455; 0.659; -6.495; 0.0687; 69.68; 3; 
Inimitável Ao Vivo; 5dGYtYcqO8i6GzEVz4Twnk; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 232490; 6; 0.31; 0.566; 0.921; 4.92e-05; 0.826; -6.239; 0.0517; 148.417; 4; 
Marvin Ao Vivo; 458yEJXkWhObnIjmlK7mTO; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 212106; 9; 0.34; 0.563; 0.852; 5.21e-05; 0.48; -6.763; 0.154; 82.266; 4; 
Lobo Preso em Renda Ao Vivo; 3AdeE4quJBqybtIVYphbF2; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 258293; 6; 0.653; 0.445; 0.625; 0.000885; 0.172; -7.341; 0.0899; 128.189; 3; 
Nos Seus Olhos Ao Vivo; 18No8zIvPdRhYck3fdl9Li; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 255189; 8; 0.696; 0.29; 0.393; 0.000964; 0.691; -9.812; 0.0357; 79.627; 4; 
Só Posso Dizer Ao Vivo; 5NsC7pmtHvq3kVYxq3M1ob; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 198186; 9; 0.587; 0.473; 0.634; 0.00546; 0.236; -7.446; 0.0422; 77.075; 4; 
Luz dos Olhos Ao Vivo; 6eMnBzh70f5ehoFyUbp0yI; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 456704; 9; 0.116; 0.344; 0.767; 0.0112; 0.662; -8.513; 0.0536; 79.942; 4; 
Dois Rios Ao Vivo; 2v6EVmLYy4lGGguAo0dOwX; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 257365; 9; 0.473; 0.543; 0.616; 0; 0.458; -7.985; 0.0292; 75.194; 4; 
Pra Você Guardei o Amor Ao Vivo; 3cJxGdB9JY0yJg04yn2ALr; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 275936; 8; 0.631; 0.471; 0.545; 0.00643; 0.303; -9.803; 0.0356; 74.993; 4; 
All Star Ao Vivo; 3zcyL5sec2OGAw91euC8vf; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 312810; 8; 0.698; 0.423; 0.41; 0.00089; 0.449; -10.136; 0.0316; 75.68; 4; 
N Ao Vivo; 6g8VvJakmUMYDz4Gy8QrhP; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 214549; 9; 0.0848; 0.333; 0.784; 0.00122; 0.242; -6.443; 0.0395; 155.552; 4; 
Mantra Ao Vivo; 2QxpyO6dlV14eLlDeFYCuA; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 286570; 8; 0.346; 0.499; 0.807; 0; 0.972; -6.573; 0.0519; 118.626; 4; 
Por Onde Andei Ao Vivo; 4MUc0ZnzIDFfOn3FWz73jH; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 261034; 10; 0.392; 0.368; 0.76; 0.000105; 0.78; -7.791; 0.0652; 161.849; 4; 
O Segundo Sol Ao Vivo; 6c7acaECgmQmpW2JWei0J6; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 250282; 8; 0.149; 0.318; 0.769; 0.00526; 0.754; -7.259; 0.0426; 152.605; 4; 
Do Seu Lado Ao Vivo; 48suHSZllaMgIKMGqUYGpz; Turnê JardimPomar BrasíliaDF 06052017 6 Ao Vivo; 3oCHcYVj9YlGvJw3urtpmz; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-26; 261205; 7; 0.0366; 0.362; 0.94; 0.000376; 0.948; -5.532; 0.0761; 155.201; 4; 
Infinito Oito Ao Vivo em Nova Prata; 2QN32I6LUKVhZCNGDWKCbU; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 311296; 5; 0.126; 0.597; 0.893; 0.00886; 0.7; -6.943; 0.04; 96.803; 4; 
Inimitável Ao Vivo em Nova Prata; 3wNXUdZg58KnWA0fCDBjMa; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 240490; 6; 0.145; 0.547; 0.843; 3.11e-05; 0.712; -5.715; 0.0393; 143.352; 4; 
Marvin Ao Vivo em Nova Prata; 3fMvhBazFl69MsgGmkK5fU; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 207850; 8; 0.295; 0.59; 0.876; 1.72e-05; 0.526; -5.888; 0.0564; 77.716; 4; 
Lobo Preso em Renda Ao Vivo em Nova Prata; 3bFP1Q4VCqTz3qbLNgPVOC; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 261461; 6; 0.499; 0.307; 0.701; 0.000138; 0.412; -6.417; 0.121; 181.617; 4; 
Os Cegos do Castelo Ao Vivo em Nova Prata; 7yMA9Ubyyj8gxl2KDaQ1J1; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 303813; 9; 0.0535; 0.269; 0.777; 0.00331; 0.545; -6.005; 0.0367; 72.387; 4; 
Deus Meu Ao Vivo em Nova Prata; 6h0CL2ng3bX7u7NvwVWovK; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 209040; 5; 0.0375; 0.582; 0.829; 0.00238; 0.692; -5.345; 0.0553; 137.584; 4; 
O Meu Posto Ao Vivo em Nova Prata; 0OicvvrbcqgZpOYAeDBikt; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 340992; 5; 0.259; 0.428; 0.787; 0.0244; 0.698; -6.883; 0.0408; 76.073; 4; 
4 de Março Ao Vivo em Nova Prata; 6vHGVT3374NFp1DP91GIfn; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 312056; 5; 0.314; 0.509; 0.773; 0.0249; 0.585; -6.172; 0.0336; 87.192; 4; 
Nos Seus Olhos Ao Vivo em Ijuí; 7lrgJMzHK4JWfH7DFRdu5U; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 266248; 7; 0.503; 0.587; 0.47; 0.00718; 0.718; -8.122; 0.0288; 110.239; 5; 
Só Posso Dizer Ao Vivo em Ijuí; 6MvhVQHkKcGuPZjnO9aYru; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 247082; 7; 0.537; 0.402; 0.644; 0.00083; 0.844; -6.89; 0.0457; 143.484; 4; 
Luz dos Olhos Ao Vivo em Ijuí; 4x9gceGArA3318oHkxQysB; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 474496; 9; 0.0589; 0.247; 0.747; 0.0114; 0.822; -6.059; 0.038; 154.502; 4; 
Dois Rios Ao Vivo em Ijuí; 5rkBkJx7XFmWgrzx6AE9ha; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 255509; 6; 0.223; 0.543; 0.74; 0; 0.64; -5.638; 0.0258; 75.854; 4; 
Relicário Ao Vivo em Ijuí; 28SA9j9jMc5pcQKWlUz0Jn; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 304277; 6; 0.206; 0.374; 0.758; 7.63e-06; 0.507; -5.178; 0.0391; 147.416; 4; 
Pra Você Guardei o Amor Ao Vivo em Ijuí; 4um56NlJELaElM6EiAdn4Q; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 283861; 7; 0.33; 0.439; 0.619; 9.75e-06; 0.673; -7.661; 0.0472; 73.742; 4; 
All Star Ao Vivo em Santa Rosa; 6LSIma5euvELc1s3kCbjk6; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 322474; 7; 0.563; 0.36; 0.412; 0.000492; 0.384; -8.716; 0.03; 146.74; 3; 
Quem Vai Dizer Tchau Ao Vivo em Santa Rosa; 0ivw8EqwQshoCL5pMsWy3s; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 217344; 5; 0.23; 0.659; 0.734; 0.00064; 0.647; -6.903; 0.0281; 122.91; 4; 
Sutilmente Ao Vivo em Santa Rosa; 36Gqg8UbH9f3dzcq0o0ste; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 262570; 8; 0.204; 0.459; 0.841; 0.000452; 0.699; -6.598; 0.0338; 89.799; 4; 
Sou Dela Ao Vivo em Santa Rosa; 0wF9FFe7Ke64fB0OiSPYQN; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 318805; 7; 0.0714; 0.489; 0.819; 0.000579; 0.533; -5.577; 0.029; 111.788; 4; 
Por Onde Andei Ao Vivo em Uruguaiana; 1M4HYsb7bVsTzt41Dk56uS; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 282880; 9; 0.359; 0.418; 0.695; 0.003; 0.66; -7.782; 0.0362; 155.122; 4; 
Mantra Ao Vivo em Uruguaiana; 7lD06g0k9MuE2z05fwFmBO; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 391722; 6; 0.439; 0.612; 0.706; 1.06e-06; 0.702; -6.271; 0.0379; 115.231; 4; 
O Segundo Sol Ao Vivo em Uruguaiana; 0WC7dZGrqsoTzp1q360hTs; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 247850; 6; 0.201; 0.284; 0.728; 0.0222; 0.0916; -6.857; 0.0345; 77.069; 4; 
Do Seu Lado Ao Vivo em Uruguaiana; 7HELgZwnR8RTDQObvl1IY3; Turnê JardimPomar Rio Grande do SulRS Abril 2017 5 Ao Vivo; 5lPYUxk21ijQNVA0r1wPhk; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-05-16; 338224; 6; 0.0225; 0.362; 0.841; 0.003; 0.961; -6.485; 0.0551; 146.904; 4; 
Infernal Ao Vivo; 2MjG2Wxi6UjvOaZnvD5F7G; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 329250; 5; 0.147; 0.527; 0.924; 0.0271; 0.712; -5.079; 0.0341; 92.4; 4; 
Inimitável Ao Vivo; 2sXiqYVBkrZbJmkkzWECva; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 238750; 5; 0.103; 0.526; 0.85; 2.66e-06; 0.495; -5.195; 0.0552; 143.475; 4; 
Marvin Ao Vivo; 6ppGgmD8swtbylQRkSLYZE; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 225685; 7; 0.328; 0.589; 0.865; 1.52e-06; 0.729; -5.421; 0.192; 77.332; 4; 
Lobo Preso em Renda Ao Vivo; 2KlGZQ8blzqu7VTX5mKNjG; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 266450; 5; 0.601; 0.46; 0.584; 0.00139; 0.123; -6.583; 0.0591; 119.731; 3; 
Os Cegos do Castelo Ao Vivo; 68HX6QGCiPIl30ky67hzsn; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 304408; 7; 0.0497; 0.307; 0.789; 0.00285; 0.154; -5.738; 0.0454; 151.085; 4; 
Deus Meu Ao Vivo; 175gDlifdELZFOvxWSfyJR; Turnê JardimPomar FortalezaCE 08Abril2017 4 Ao Vivo; 3IArHuVlKxUEGx34sEDwUq; Nando Reis; 7n1XMwvxPf10t4OX6h6Ufy; 2017-04-28; 213978; 5; 0.0217; 0.537; 0.855; 0.0491; 0.676; -5.749; 0.0452; 135.603; 4; 
